2021-07-22 15:35:39 startup archives install
2021-08-29 05:21:03 install iputils-ping:amd64 <none> 3:20121221-5ubuntu2
2021-08-29 05:21:03 status half-installed iputils-ping:amd64 3:20121221-5ubuntu2
2021-08-29 05:21:03 status unpacked iputils-ping:amd64 3:20121221-5ubuntu2
2021-08-29 05:21:03 status unpacked iputils-ping:amd64 3:20121221-5ubuntu2
2021-08-29 05:21:03 install libbsd0:amd64 <none> 0.8.2-1ubuntu0.1
2021-08-29 05:21:03 status half-installed libbsd0:amd64 0.8.2-1ubuntu0.1
2021-08-29 05:21:03 status unpacked libbsd0:amd64 0.8.2-1ubuntu0.1
2021-08-29 05:21:03 status unpacked libbsd0:amd64 0.8.2-1ubuntu0.1
2021-08-29 05:21:03 install libexpat1:amd64 <none> 2.1.0-7ubuntu0.16.04.5
2021-08-29 05:21:03 status half-installed libexpat1:amd64 2.1.0-7ubuntu0.16.04.5
2021-08-29 05:21:03 status unpacked libexpat1:amd64 2.1.0-7ubuntu0.16.04.5
2021-08-29 05:21:03 status unpacked libexpat1:amd64 2.1.0-7ubuntu0.16.04.5
2021-08-29 05:21:03 install libjson-c2:amd64 <none> 0.11-4ubuntu2.6
2021-08-29 05:21:03 status half-installed libjson-c2:amd64 0.11-4ubuntu2.6
2021-08-29 05:21:03 status unpacked libjson-c2:amd64 0.11-4ubuntu2.6
2021-08-29 05:21:03 status unpacked libjson-c2:amd64 0.11-4ubuntu2.6
2021-08-29 05:21:03 install libmpdec2:amd64 <none> 2.4.2-1
2021-08-29 05:21:03 status half-installed libmpdec2:amd64 2.4.2-1
2021-08-29 05:21:03 status unpacked libmpdec2:amd64 2.4.2-1
2021-08-29 05:21:03 status unpacked libmpdec2:amd64 2.4.2-1
2021-08-29 05:21:03 install libssl1.0.0:amd64 <none> 1.0.2g-1ubuntu4.20
2021-08-29 05:21:03 status half-installed libssl1.0.0:amd64 1.0.2g-1ubuntu4.20
2021-08-29 05:21:03 status unpacked libssl1.0.0:amd64 1.0.2g-1ubuntu4.20
2021-08-29 05:21:03 status unpacked libssl1.0.0:amd64 1.0.2g-1ubuntu4.20
2021-08-29 05:21:03 install libpython3.5-minimal:amd64 <none> 3.5.2-2ubuntu0~16.04.13
2021-08-29 05:21:03 status half-installed libpython3.5-minimal:amd64 3.5.2-2ubuntu0~16.04.13
2021-08-29 05:21:04 status unpacked libpython3.5-minimal:amd64 3.5.2-2ubuntu0~16.04.13
2021-08-29 05:21:04 status unpacked libpython3.5-minimal:amd64 3.5.2-2ubuntu0~16.04.13
2021-08-29 05:21:04 install mime-support:all <none> 3.59ubuntu1
2021-08-29 05:21:04 status half-installed mime-support:all 3.59ubuntu1
2021-08-29 05:21:04 status unpacked mime-support:all 3.59ubuntu1
2021-08-29 05:21:04 status unpacked mime-support:all 3.59ubuntu1
2021-08-29 05:21:04 install libsqlite3-0:amd64 <none> 3.11.0-1ubuntu1.5
2021-08-29 05:21:04 status half-installed libsqlite3-0:amd64 3.11.0-1ubuntu1.5
2021-08-29 05:21:04 status unpacked libsqlite3-0:amd64 3.11.0-1ubuntu1.5
2021-08-29 05:21:04 status unpacked libsqlite3-0:amd64 3.11.0-1ubuntu1.5
2021-08-29 05:21:04 install libpython3.5-stdlib:amd64 <none> 3.5.2-2ubuntu0~16.04.13
2021-08-29 05:21:04 status half-installed libpython3.5-stdlib:amd64 3.5.2-2ubuntu0~16.04.13
2021-08-29 05:21:04 status unpacked libpython3.5-stdlib:amd64 3.5.2-2ubuntu0~16.04.13
2021-08-29 05:21:04 status unpacked libpython3.5-stdlib:amd64 3.5.2-2ubuntu0~16.04.13
2021-08-29 05:21:04 install libxtables11:amd64 <none> 1.6.0-2ubuntu3
2021-08-29 05:21:04 status half-installed libxtables11:amd64 1.6.0-2ubuntu3
2021-08-29 05:21:04 status unpacked libxtables11:amd64 1.6.0-2ubuntu3
2021-08-29 05:21:04 status unpacked libxtables11:amd64 1.6.0-2ubuntu3
2021-08-29 05:21:04 install net-tools:amd64 <none> 1.60-26ubuntu1
2021-08-29 05:21:04 status half-installed net-tools:amd64 1.60-26ubuntu1
2021-08-29 05:21:04 status unpacked net-tools:amd64 1.60-26ubuntu1
2021-08-29 05:21:04 status unpacked net-tools:amd64 1.60-26ubuntu1
2021-08-29 05:21:04 install netbase:all <none> 5.3
2021-08-29 05:21:04 status half-installed netbase:all 5.3
2021-08-29 05:21:04 status unpacked netbase:all 5.3
2021-08-29 05:21:04 status unpacked netbase:all 5.3
2021-08-29 05:21:04 install ucf:all <none> 3.0036
2021-08-29 05:21:04 status half-installed ucf:all 3.0036
2021-08-29 05:21:04 status unpacked ucf:all 3.0036
2021-08-29 05:21:04 status unpacked ucf:all 3.0036
2021-08-29 05:21:04 install rsyslog:amd64 <none> 8.16.0-1ubuntu3.1
2021-08-29 05:21:04 status half-installed rsyslog:amd64 8.16.0-1ubuntu3.1
2021-08-29 05:21:04 status triggers-pending systemd:amd64 229-4ubuntu21.31
2021-08-29 05:21:04 status unpacked rsyslog:amd64 8.16.0-1ubuntu3.1
2021-08-29 05:21:04 status unpacked rsyslog:amd64 8.16.0-1ubuntu3.1
2021-08-29 05:21:05 install vim-common:amd64 <none> 2:7.4.1689-3ubuntu1.5
2021-08-29 05:21:05 status half-installed vim-common:amd64 2:7.4.1689-3ubuntu1.5
2021-08-29 05:21:05 status unpacked vim-common:amd64 2:7.4.1689-3ubuntu1.5
2021-08-29 05:21:05 status unpacked vim-common:amd64 2:7.4.1689-3ubuntu1.5
2021-08-29 05:21:05 install iptables:amd64 <none> 1.6.0-2ubuntu3
2021-08-29 05:21:05 status half-installed iptables:amd64 1.6.0-2ubuntu3
2021-08-29 05:21:05 status unpacked iptables:amd64 1.6.0-2ubuntu3
2021-08-29 05:21:05 status unpacked iptables:amd64 1.6.0-2ubuntu3
2021-08-29 05:21:05 install libroken18-heimdal:amd64 <none> 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status half-installed libroken18-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status unpacked libroken18-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status unpacked libroken18-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 install libasn1-8-heimdal:amd64 <none> 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status half-installed libasn1-8-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status unpacked libasn1-8-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status unpacked libasn1-8-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 install libkrb5support0:amd64 <none> 1.13.2+dfsg-5ubuntu2.2
2021-08-29 05:21:05 status half-installed libkrb5support0:amd64 1.13.2+dfsg-5ubuntu2.2
2021-08-29 05:21:05 status unpacked libkrb5support0:amd64 1.13.2+dfsg-5ubuntu2.2
2021-08-29 05:21:05 status unpacked libkrb5support0:amd64 1.13.2+dfsg-5ubuntu2.2
2021-08-29 05:21:05 install libk5crypto3:amd64 <none> 1.13.2+dfsg-5ubuntu2.2
2021-08-29 05:21:05 status half-installed libk5crypto3:amd64 1.13.2+dfsg-5ubuntu2.2
2021-08-29 05:21:05 status unpacked libk5crypto3:amd64 1.13.2+dfsg-5ubuntu2.2
2021-08-29 05:21:05 status unpacked libk5crypto3:amd64 1.13.2+dfsg-5ubuntu2.2
2021-08-29 05:21:05 install libkeyutils1:amd64 <none> 1.5.9-8ubuntu1
2021-08-29 05:21:05 status half-installed libkeyutils1:amd64 1.5.9-8ubuntu1
2021-08-29 05:21:05 status unpacked libkeyutils1:amd64 1.5.9-8ubuntu1
2021-08-29 05:21:05 status unpacked libkeyutils1:amd64 1.5.9-8ubuntu1
2021-08-29 05:21:05 install libkrb5-3:amd64 <none> 1.13.2+dfsg-5ubuntu2.2
2021-08-29 05:21:05 status half-installed libkrb5-3:amd64 1.13.2+dfsg-5ubuntu2.2
2021-08-29 05:21:05 status unpacked libkrb5-3:amd64 1.13.2+dfsg-5ubuntu2.2
2021-08-29 05:21:05 status unpacked libkrb5-3:amd64 1.13.2+dfsg-5ubuntu2.2
2021-08-29 05:21:05 install libgssapi-krb5-2:amd64 <none> 1.13.2+dfsg-5ubuntu2.2
2021-08-29 05:21:05 status half-installed libgssapi-krb5-2:amd64 1.13.2+dfsg-5ubuntu2.2
2021-08-29 05:21:05 status unpacked libgssapi-krb5-2:amd64 1.13.2+dfsg-5ubuntu2.2
2021-08-29 05:21:05 status unpacked libgssapi-krb5-2:amd64 1.13.2+dfsg-5ubuntu2.2
2021-08-29 05:21:05 install libhcrypto4-heimdal:amd64 <none> 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status half-installed libhcrypto4-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status unpacked libhcrypto4-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status unpacked libhcrypto4-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 install libheimbase1-heimdal:amd64 <none> 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status half-installed libheimbase1-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status unpacked libheimbase1-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status unpacked libheimbase1-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 install libwind0-heimdal:amd64 <none> 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status half-installed libwind0-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status unpacked libwind0-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status unpacked libwind0-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 install libhx509-5-heimdal:amd64 <none> 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status half-installed libhx509-5-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status unpacked libhx509-5-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status unpacked libhx509-5-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 install libkrb5-26-heimdal:amd64 <none> 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status half-installed libkrb5-26-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status unpacked libkrb5-26-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status unpacked libkrb5-26-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 install libheimntlm0-heimdal:amd64 <none> 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status half-installed libheimntlm0-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status unpacked libheimntlm0-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:05 status unpacked libheimntlm0-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:06 install libgssapi3-heimdal:amd64 <none> 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:06 status half-installed libgssapi3-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:06 status unpacked libgssapi3-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:06 status unpacked libgssapi3-heimdal:amd64 1.7~git20150920+dfsg-4ubuntu1.16.04.1
2021-08-29 05:21:06 install libsasl2-modules-db:amd64 <none> 2.1.26.dfsg1-14ubuntu0.2
2021-08-29 05:21:06 status half-installed libsasl2-modules-db:amd64 2.1.26.dfsg1-14ubuntu0.2
2021-08-29 05:21:06 status unpacked libsasl2-modules-db:amd64 2.1.26.dfsg1-14ubuntu0.2
2021-08-29 05:21:06 status unpacked libsasl2-modules-db:amd64 2.1.26.dfsg1-14ubuntu0.2
2021-08-29 05:21:06 install libsasl2-2:amd64 <none> 2.1.26.dfsg1-14ubuntu0.2
2021-08-29 05:21:06 status half-installed libsasl2-2:amd64 2.1.26.dfsg1-14ubuntu0.2
2021-08-29 05:21:06 status unpacked libsasl2-2:amd64 2.1.26.dfsg1-14ubuntu0.2
2021-08-29 05:21:06 status unpacked libsasl2-2:amd64 2.1.26.dfsg1-14ubuntu0.2
2021-08-29 05:21:06 install libldap-2.4-2:amd64 <none> 2.4.42+dfsg-2ubuntu3.13
2021-08-29 05:21:06 status half-installed libldap-2.4-2:amd64 2.4.42+dfsg-2ubuntu3.13
2021-08-29 05:21:06 status unpacked libldap-2.4-2:amd64 2.4.42+dfsg-2ubuntu3.13
2021-08-29 05:21:06 status unpacked libldap-2.4-2:amd64 2.4.42+dfsg-2ubuntu3.13
2021-08-29 05:21:06 install librtmp1:amd64 <none> 2.4+20151223.gitfa8646d-1ubuntu0.1
2021-08-29 05:21:06 status half-installed librtmp1:amd64 2.4+20151223.gitfa8646d-1ubuntu0.1
2021-08-29 05:21:06 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d-1ubuntu0.1
2021-08-29 05:21:06 status unpacked librtmp1:amd64 2.4+20151223.gitfa8646d-1ubuntu0.1
2021-08-29 05:21:06 install libcurl3-gnutls:amd64 <none> 7.47.0-1ubuntu2.19
2021-08-29 05:21:06 status half-installed libcurl3-gnutls:amd64 7.47.0-1ubuntu2.19
2021-08-29 05:21:06 status unpacked libcurl3-gnutls:amd64 7.47.0-1ubuntu2.19
2021-08-29 05:21:06 status unpacked libcurl3-gnutls:amd64 7.47.0-1ubuntu2.19
2021-08-29 05:21:06 install libedit2:amd64 <none> 3.1-20150325-1ubuntu2
2021-08-29 05:21:06 status half-installed libedit2:amd64 3.1-20150325-1ubuntu2
2021-08-29 05:21:06 status unpacked libedit2:amd64 3.1-20150325-1ubuntu2
2021-08-29 05:21:06 status unpacked libedit2:amd64 3.1-20150325-1ubuntu2
2021-08-29 05:21:06 install libpcap0.8:amd64 <none> 1.7.4-2ubuntu0.1
2021-08-29 05:21:06 status half-installed libpcap0.8:amd64 1.7.4-2ubuntu0.1
2021-08-29 05:21:06 status unpacked libpcap0.8:amd64 1.7.4-2ubuntu0.1
2021-08-29 05:21:06 status unpacked libpcap0.8:amd64 1.7.4-2ubuntu0.1
2021-08-29 05:21:06 install mtr-tiny:amd64 <none> 0.86-1ubuntu0.1
2021-08-29 05:21:06 status half-installed mtr-tiny:amd64 0.86-1ubuntu0.1
2021-08-29 05:21:06 status unpacked mtr-tiny:amd64 0.86-1ubuntu0.1
2021-08-29 05:21:06 status unpacked mtr-tiny:amd64 0.86-1ubuntu0.1
2021-08-29 05:21:06 install openssh-client:amd64 <none> 1:7.2p2-4ubuntu2.10
2021-08-29 05:21:06 status half-installed openssh-client:amd64 1:7.2p2-4ubuntu2.10
2021-08-29 05:21:06 status unpacked openssh-client:amd64 1:7.2p2-4ubuntu2.10
2021-08-29 05:21:06 status unpacked openssh-client:amd64 1:7.2p2-4ubuntu2.10
2021-08-29 05:21:06 install tcpdump:amd64 <none> 4.9.3-0ubuntu0.16.04.1
2021-08-29 05:21:06 status half-installed tcpdump:amd64 4.9.3-0ubuntu0.16.04.1
2021-08-29 05:21:06 status unpacked tcpdump:amd64 4.9.3-0ubuntu0.16.04.1
2021-08-29 05:21:06 status unpacked tcpdump:amd64 4.9.3-0ubuntu0.16.04.1
2021-08-29 05:21:06 install telnet:amd64 <none> 0.17-40
2021-08-29 05:21:06 status half-installed telnet:amd64 0.17-40
2021-08-29 05:21:06 status unpacked telnet:amd64 0.17-40
2021-08-29 05:21:06 status unpacked telnet:amd64 0.17-40
2021-08-29 05:21:06 install curl:amd64 <none> 7.47.0-1ubuntu2.19
2021-08-29 05:21:06 status half-installed curl:amd64 7.47.0-1ubuntu2.19
2021-08-29 05:21:06 status unpacked curl:amd64 7.47.0-1ubuntu2.19
2021-08-29 05:21:06 status unpacked curl:amd64 7.47.0-1ubuntu2.19
2021-08-29 05:21:06 install libiperf0:amd64 <none> 3.0.11-1
2021-08-29 05:21:06 status half-installed libiperf0:amd64 3.0.11-1
2021-08-29 05:21:06 status unpacked libiperf0:amd64 3.0.11-1
2021-08-29 05:21:06 status unpacked libiperf0:amd64 3.0.11-1
2021-08-29 05:21:06 install iperf3:amd64 <none> 3.0.11-1
2021-08-29 05:21:06 status half-installed iperf3:amd64 3.0.11-1
2021-08-29 05:21:07 status unpacked iperf3:amd64 3.0.11-1
2021-08-29 05:21:07 status unpacked iperf3:amd64 3.0.11-1
2021-08-29 05:21:07 install libjansson4:amd64 <none> 2.7-3ubuntu0.1
2021-08-29 05:21:07 status half-installed libjansson4:amd64 2.7-3ubuntu0.1
2021-08-29 05:21:07 status unpacked libjansson4:amd64 2.7-3ubuntu0.1
2021-08-29 05:21:07 status unpacked libjansson4:amd64 2.7-3ubuntu0.1
2021-08-29 05:21:07 install libdnssec0:amd64 <none> 2.1.1-1build1
2021-08-29 05:21:07 status half-installed libdnssec0:amd64 2.1.1-1build1
2021-08-29 05:21:07 status unpacked libdnssec0:amd64 2.1.1-1build1
2021-08-29 05:21:07 status unpacked libdnssec0:amd64 2.1.1-1build1
2021-08-29 05:21:07 install libknot1:amd64 <none> 2.1.1-1build1
2021-08-29 05:21:07 status half-installed libknot1:amd64 2.1.1-1build1
2021-08-29 05:21:07 status unpacked libknot1:amd64 2.1.1-1build1
2021-08-29 05:21:07 status unpacked libknot1:amd64 2.1.1-1build1
2021-08-29 05:21:07 install libzscanner0:amd64 <none> 2.1.1-1build1
2021-08-29 05:21:07 status half-installed libzscanner0:amd64 2.1.1-1build1
2021-08-29 05:21:07 status unpacked libzscanner0:amd64 2.1.1-1build1
2021-08-29 05:21:07 status unpacked libzscanner0:amd64 2.1.1-1build1
2021-08-29 05:21:07 install knot-host:amd64 <none> 2.1.1-1build1
2021-08-29 05:21:07 status half-installed knot-host:amd64 2.1.1-1build1
2021-08-29 05:21:07 status unpacked knot-host:amd64 2.1.1-1build1
2021-08-29 05:21:07 status unpacked knot-host:amd64 2.1.1-1build1
2021-08-29 05:21:07 install libblas-common:amd64 <none> 3.6.0-2ubuntu2
2021-08-29 05:21:07 status half-installed libblas-common:amd64 3.6.0-2ubuntu2
2021-08-29 05:21:07 status unpacked libblas-common:amd64 3.6.0-2ubuntu2
2021-08-29 05:21:07 status unpacked libblas-common:amd64 3.6.0-2ubuntu2
2021-08-29 05:21:07 install libblas3:amd64 <none> 3.6.0-2ubuntu2
2021-08-29 05:21:07 status half-installed libblas3:amd64 3.6.0-2ubuntu2
2021-08-29 05:21:07 status unpacked libblas3:amd64 3.6.0-2ubuntu2
2021-08-29 05:21:07 status unpacked libblas3:amd64 3.6.0-2ubuntu2
2021-08-29 05:21:07 install liblinear3:amd64 <none> 2.1.0+dfsg-1
2021-08-29 05:21:07 status half-installed liblinear3:amd64 2.1.0+dfsg-1
2021-08-29 05:21:07 status unpacked liblinear3:amd64 2.1.0+dfsg-1
2021-08-29 05:21:07 status unpacked liblinear3:amd64 2.1.0+dfsg-1
2021-08-29 05:21:07 install liblua5.2-0:amd64 <none> 5.2.4-1ubuntu1
2021-08-29 05:21:07 status half-installed liblua5.2-0:amd64 5.2.4-1ubuntu1
2021-08-29 05:21:07 status unpacked liblua5.2-0:amd64 5.2.4-1ubuntu1
2021-08-29 05:21:07 status unpacked liblua5.2-0:amd64 5.2.4-1ubuntu1
2021-08-29 05:21:07 install libpython3.5:amd64 <none> 3.5.2-2ubuntu0~16.04.13
2021-08-29 05:21:07 status half-installed libpython3.5:amd64 3.5.2-2ubuntu0~16.04.13
2021-08-29 05:21:07 status unpacked libpython3.5:amd64 3.5.2-2ubuntu0~16.04.13
2021-08-29 05:21:07 status unpacked libpython3.5:amd64 3.5.2-2ubuntu0~16.04.13
2021-08-29 05:21:07 install lua-lpeg:amd64 <none> 0.12.2-1ubuntu1
2021-08-29 05:21:07 status half-installed lua-lpeg:amd64 0.12.2-1ubuntu1
2021-08-29 05:21:07 status unpacked lua-lpeg:amd64 0.12.2-1ubuntu1
2021-08-29 05:21:07 status unpacked lua-lpeg:amd64 0.12.2-1ubuntu1
2021-08-29 05:21:07 install traceroute:amd64 <none> 1:2.0.21-1
2021-08-29 05:21:07 status half-installed traceroute:amd64 1:2.0.21-1
2021-08-29 05:21:07 status unpacked traceroute:amd64 1:2.0.21-1
2021-08-29 05:21:07 status unpacked traceroute:amd64 1:2.0.21-1
2021-08-29 05:21:07 install vim-runtime:all <none> 2:7.4.1689-3ubuntu1.5
2021-08-29 05:21:07 status half-installed vim-runtime:all 2:7.4.1689-3ubuntu1.5
2021-08-29 05:21:09 status unpacked vim-runtime:all 2:7.4.1689-3ubuntu1.5
2021-08-29 05:21:09 status unpacked vim-runtime:all 2:7.4.1689-3ubuntu1.5
2021-08-29 05:21:09 install vim:amd64 <none> 2:7.4.1689-3ubuntu1.5
2021-08-29 05:21:09 status half-installed vim:amd64 2:7.4.1689-3ubuntu1.5
2021-08-29 05:21:09 status unpacked vim:amd64 2:7.4.1689-3ubuntu1.5
2021-08-29 05:21:09 status unpacked vim:amd64 2:7.4.1689-3ubuntu1.5
2021-08-29 05:21:09 install nmap:amd64 <none> 7.01-2ubuntu2
2021-08-29 05:21:09 status half-installed nmap:amd64 7.01-2ubuntu2
2021-08-29 05:21:10 status unpacked nmap:amd64 7.01-2ubuntu2
2021-08-29 05:21:10 status unpacked nmap:amd64 7.01-2ubuntu2
2021-08-29 05:21:10 install socat:amd64 <none> 1.7.3.1-1
2021-08-29 05:21:10 status half-installed socat:amd64 1.7.3.1-1
2021-08-29 05:21:10 status unpacked socat:amd64 1.7.3.1-1
2021-08-29 05:21:10 status unpacked socat:amd64 1.7.3.1-1
2021-08-29 05:21:10 trigproc libc-bin:amd64 2.23-0ubuntu11.3 <none>
2021-08-29 05:21:10 status half-configured libc-bin:amd64 2.23-0ubuntu11.3
2021-08-29 05:21:10 status installed libc-bin:amd64 2.23-0ubuntu11.3
2021-08-29 05:21:10 trigproc systemd:amd64 229-4ubuntu21.31 <none>
2021-08-29 05:21:10 status half-configured systemd:amd64 229-4ubuntu21.31
2021-08-29 05:21:10 status installed systemd:amd64 229-4ubuntu21.31
2021-08-29 05:21:10 startup packages configure
2021-08-29 05:21:10 configure libestr0:amd64 0.1.10-1 <none>
2021-08-29 05:21:10 status unpacked libestr0:amd64 0.1.10-1
2021-08-29 05:21:10 status half-configured libestr0:amd64 0.1.10-1
2021-08-29 05:21:10 status installed libestr0:amd64 0.1.10-1
2021-08-29 05:21:10 status triggers-pending libc-bin:amd64 2.23-0ubuntu11.3
2021-08-29 05:21:10 configure libmnl0:amd64 1.0.3-5 <none>
2021-08-29 05:21:10 status unpacked libmnl0:amd64 1.0.3-5
2021-08-29 05:21:10 status half-configured libmnl0:amd64 1.0.3-5
2021-08-29 05:21:10 status installed libmnl0:amd64 1.0.3-5
2021-08-29 05:21:10 configure libnfnetlink0:amd64 1.0.1-3 <none>
2021-08-29 05:21:10 status unpacked libnfnetlink0:amd64 1.0.1-3
2021-08-29 05:21:10 status half-configured libnfnetlink0:amd64 1.0.1-3
2021-08-29 05:21:10 status installed libnfnetlink0:amd64 1.0.1-3
2021-08-29 05:21:10 configure libgpm2:amd64 1.20.4-6.1 <none>
2021-08-29 05:21:10 status unpacked libgpm2:amd64 1.20.4-6.1
2021-08-29 05:21:10 status half-configured libgpm2:amd64 1.20.4-6.1
2021-08-29 05:21:10 status installed libgpm2:amd64 1.20.4-6.1
2021-08-29 05:21:10 configure liblmdb0:amd64 0.9.17-3 <none>
2021-08-29 05:21:10 status unpacked liblmdb0:amd64 0.9.17-3
2021-08-29 05:21:10 status half-configured liblmdb0:amd64 0.9.17-3
2021-08-29 05:21:10 status installed liblmdb0:amd64 0.9.17-3
2021-08-29 05:21:10 configure libwrap0:amd64 7.6.q-25 <none>
2021-08-29 05:21:10 status unpacked libwrap0:amd64 7.6.q-25
2021-08-29 05:21:10 status half-configured libwrap0:amd64 7.6.q-25
2021-08-29 05:21:10 status installed libwrap0:amd64 7.6.q-25
2021-08-29 05:21:10 configure iproute2:amd64 4.3.0-1ubuntu3.16.04.5 <none>
2021-08-29 05:21:10 status unpacked iproute2:amd64 4.3.0-1ubuntu3.16.04.5
2021-08-29 05:21:10 status unpacked iproute2:amd64 4.3.0-1ubuntu3.16.04.5
2021-08-29 05:21:10 status unpacked iproute2:amd64 4.3.0-1ubuntu3.16.04.5
2021-08-29 05:21:10 status unpacked iproute2:amd64 4.3.0-1ubuntu3.16.04.5
2021-08-29 05:21:10 status unpacked iproute2:amd64 4.3.0-1ubuntu3.16.04.5
2021-08-29 05:21:10 status unpacked iproute2:amd64 4.3.0-1ubuntu3.16.04.5
2021-08-29 05:21:10 status unpacked iproute2:amd64 4.3.0-1ubuntu3.16.04.5
2021-08-29 05:21:10 status unpacked iproute2:amd64 4.3.0-1ubuntu3.16.04.5
2021-08-29 05:21:10 status unpacked iproute2:amd64 4.3.0-1ubuntu3.16.04.5
2021-08-29 05:21:10 status half-configured iproute2:amd64 4.3.0-1ubuntu3.16.04.5
2021-08-29 05:21:10 status installed iproute2:amd64 4.3.0-1ubuntu3.16.04.5
2021-08-29 05:21:10 configure libgmp10:amd64 2:6.1.0+dfsg-2 <none>
2021-08-29 05:21:10 status unpacked libgmp10:amd64 2:6.1.0+dfsg-2
2021-08-29 05:21:10 status half-configured libgmp10:amd64 2:6.1.0+dfsg-2
